#       time                 chi                 phi               lapse
 174.3250000    6.5611804861e-01   -3.1294492261e-02    8.8367931659e-01
 174.3500000    6.5633588669e-01   -2.8703406307e-02    8.8239616709e-01
 174.3750000    6.5658260289e-01   -2.6128509408e-02    8.8102970991e-01
 174.4000000    6.5685832196e-01   -2.3569956125e-02    8.7958303518e-01
 174.4250000    6.5716316702e-01   -2.1027962197e-02    8.7805901828e-01
 174.4500000    6.5749724664e-01   -1.8502819998e-02    8.7646034804e-01
 174.4750000    6.5786064135e-01   -1.5994909354e-02    8.7478955734e-01
 174.5000000    6.5825339024e-01   -1.3504702621e-02    8.7304905493e-01
 174.5250000    6.5867547816e-01   -1.1032763180e-02    8.7124115703e-01
 174.5500000    6.5912682425e-01   -8.5797370224e-03    8.6936811747e-01
 174.5750000    6.5960727232e-01   -6.1463376214e-03    8.6743215486e-01
 174.6000000    6.6011658367e-01   -3.7333249259e-03    8.6543547565e-01
 174.6250000    6.6065443278e-01   -1.3414798557e-03    8.6338029215e-01
 174.6500000    6.6122040595e-01    1.0284238727e-03    8.6126883496e-01
 174.6750000    6.6181400316e-01    3.3756485352e-03    8.5910335963e-01
 174.7000000    6.6243464277e-01    5.6995197444e-03    8.5688614782e-01
 174.7250000    6.6308166893e-01    7.9994505207e-03    8.5461950360e-01
 174.7500000    6.6375436106e-01    1.0274960673e-02    8.5230574565e-01
 174.7750000    6.6445194499e-01    1.2525690601e-02    8.4994719664e-01
 174.8000000    6.6517360510e-01    1.4751409184e-02    8.4754617071e-01
 174.8250000    6.6591849689e-01    1.6952015936e-02    8.4510496010e-01
 174.8500000    6.6668575947e-01    1.9127538013e-02    8.4262582205e-01
 174.8750000    6.6747452754e-01    2.1278122942e-02    8.4011096636e-01
 174.9000000    6.6828394248e-01    2.3404028085e-02    8.3756254449e-01
 174.9250000    6.6911316224e-01    2.5505607880e-02    8.3498264023e-01
 174.9500000    6.6996137001e-01    2.7583299815e-02    8.3237326225e-01
 174.9750000    6.7082778130e-01    2.9637610000e-02    8.2973633847e-01
 175.0000000    6.7171164974e-01    3.1669098990e-02    8.2707371210e-01
 175.0250000    6.7261227124e-01    3.3678368399e-02    8.2438713925e-01
 175.0500000    6.7352898687e-01    3.5666048616e-02    8.2167828782e-01
 175.0750000    6.7446118426e-01    3.7632787874e-02    8.1894873748e-01
 175.1000000    6.7540829784e-01    3.9579242732e-02    8.1619998053e-01
 175.1250000    6.7636980781e-01    4.1506069995e-02    8.1343342343e-01
 175.1500000    6.7734523810e-01    4.3413920004e-02    8.1065038882e-01
 175.1750000    6.7833415324e-01    4.5303431204e-02    8.0785211803e-01
 175.2000000    6.7933615451e-01    4.7175225845e-02    8.0503977376e-01
 175.2250000    6.8035087512e-01    4.9029906700e-02    8.0221444312e-01
 175.2500000    6.8137797482e-01    5.0868054637e-02    7.9937714079e-01
 175.2750000    6.8241713391e-01    5.2690226921e-02    7.9652881243e-01
 175.3000000    6.8346804673e-01    5.4496956110e-02    7.9367033830e-01
 175.3250000    6.8453041474e-01    5.6288749439e-02    7.9080253699e-01
 175.3500000    6.8560393934e-01    5.8066088575e-02    7.8792616951e-01
 175.3750000    6.8668831439e-01    5.9829429666e-02    7.8504194356e-01
 175.4000000    6.8778321869e-01    6.1579203599e-02    7.8215051812e-01
 175.4250000    6.8888830831e-01    6.3315816409e-02    7.7925250828e-01
 175.4500000    6.9000320902e-01    6.5039649778e-02    7.7634849047e-01
 175.4750000    6.9112750874e-01    6.6751061586e-02    7.7343900799e-01
 175.5000000    6.9226075024e-01    6.8450386474e-02    7.7052457687e-01
 175.5250000    6.9340242401e-01    7.0137936406e-02    7.6760569207e-01
 175.5500000    6.9455196152e-01    7.1814001181e-02    7.6468283400e-01
 175.5750000    6.9570872871e-01    7.3478848919e-02    7.6175647541e-01
 175.6000000    6.9687202009e-01    7.5132726470e-02    7.5882708848e-01
 175.6250000    6.9804105321e-01    7.6775859774e-02    7.5589515227e-01
 175.6500000    6.9921496372e-01    7.8408454145e-02    7.5296116037e-01
 175.6750000    7.0039280105e-01    8.0030694494e-02    7.5002562871e-01
 175.7000000    7.0157352477e-01    8.1642745483e-02    7.4708910362e-01
 175.7250000    7.0275600166e-01    8.3244751619e-02    7.4415216994e-01
 175.7500000    7.0393900357e-01    8.4836837287e-02    7.4121545924e-01
 175.7750000    7.0512120611e-01    8.6419106739e-02    7.3827965805e-01
 175.8000000    7.0630118824e-01    8.7991644024e-02    7.3534551609e-01
 175.8250000    7.0747743277e-01    8.9554512897e-02    7.3241385444e-01
 175.8500000    7.0864832787e-01    9.1107756677e-02    7.2948557353e-01
 175.8750000    7.0981216953e-01    9.2651398094e-02    7.2656166105e-01
 175.9000000    7.1096716512e-01    9.4185439110e-02    7.2364319955e-01
 175.9250000    7.1211143800e-01    9.5709860732e-02    7.2073137384e-01
 175.9500000    7.1324303317e-01    9.7224622818e-02    7.1782747797e-01
 175.9750000    7.1435992403e-01    9.8729663885e-02    7.1493292197e-01
 176.0000000    7.1546002024e-01    1.0022490092e-01    7.1204923799e-01
 176.0250000    7.1654117650e-01    1.0171022921e-01    7.0917808611e-01
 176.0500000    7.1760120250e-01    1.0318552218e-01    7.0632125951e-01
 176.0750000    7.1863787368e-01    1.0465063125e-01    7.0348068915e-01
 176.1000000    7.1964894298e-01    1.0610538572e-01    7.0065844772e-01
 176.1250000    7.2063215328e-01    1.0754959269e-01    6.9785675307e-01
 176.1500000    7.2158525066e-01    1.0898303696e-01    6.9507797078e-01
 176.1750000    7.2250599811e-01    1.1040548103e-01    6.9232461614e-01
 176.2000000    7.2339218979e-01    1.1181666508e-01    6.8959935521e-01
 176.2250000    7.2424166553e-01    1.1321630696e-01    6.8690500524e-01
 176.2500000    7.2505232547e-01    1.1460410225e-01    6.8424453411e-01
 176.2750000    7.2582214471e-01    1.1597972435e-01    6.8162105911e-01
 176.3000000    7.2654918772e-01    1.1734282450e-01    6.7903784472e-01
 176.3250000    7.2723162238e-01    1.1869303194e-01    6.7649829964e-01
 176.3500000    7.2786773343e-01    1.2002995400e-01    6.7400597294e-01
 176.3750000    7.2845593521e-01    1.2135317621e-01    6.7156454944e-01
 176.4000000    7.2899478346e-01    1.2266226245e-01    6.6917784413e-01
 176.4250000    7.2948298599e-01    1.2395675503e-01    6.6684979598e-01
 176.4500000    7.2991941214e-01    1.2523617485e-01    6.6458446083e-01
 176.4750000    7.3030310088e-01    1.2650002143e-01    6.6238600359e-01
 176.5000000    7.3063326735e-01    1.2774777304e-01    6.6025868980e-01
 176.5250000    7.3090930782e-01    1.2897888673e-01    6.5820687643e-01
 176.5500000    7.3113080298e-01    1.3019279830e-01    6.5623500210e-01
 176.5750000    7.3129751950e-01    1.3138892232e-01    6.5434757673e-01
 176.6000000    7.3140940984e-01    1.3256665203e-01    6.5254917065e-01
 176.6250000    7.3146661030e-01    1.3372535922e-01    6.5084440321e-01
 176.6500000    7.3146943741e-01    1.3486439404e-01    6.4923793094e-01
 176.6750000    7.3141838263e-01    1.3598308478e-01    6.4773443526e-01
 176.7000000    7.3131410547e-01    1.3708073755e-01    6.4633860990e-01
 176.7250000    7.3115742528e-01    1.3815663597e-01    6.4505514789e-01
 176.7500000    7.3094931152e-01    1.3921004068e-01    6.4388872825e-01
 176.7750000    7.3069087308e-01    1.4024018892e-01    6.4284400236e-01
 176.8000000    7.3038334644e-01    1.4124629401e-01    6.4192558006e-01
 176.8250000    7.3002808310e-01    1.4222754469e-01    6.4113801544e-01
 176.8500000    7.2962653630e-01    1.4318310460e-01    6.4048579233e-01
 176.8750000    7.2918024738e-01    1.4411211153e-01    6.3997330951e-01
 176.9000000    7.2869083187e-01    1.4501367677e-01    6.3960486552e-01
 176.9250000    7.2815996544e-01    1.4588688444e-01    6.3938464324e-01
 176.9500000    7.2758937011e-01    1.4673079073e-01    6.3931669398e-01
 176.9750000    7.2698080068e-01    1.4754442326e-01    6.3940492123e-01
 177.0000000    7.2633603170e-01    1.4832678046e-01    6.3965306392e-01
 177.0250000    7.2565684499e-01    1.4907683093e-01    6.4006467920e-01
 177.0500000    7.2494501800e-01    1.4979351301e-01    6.4064312468e-01
 177.0750000    7.2420231308e-01    1.5047573435e-01    6.4139154017e-01
 177.1000000    7.2343046768e-01    1.5112237166e-01    6.4231282866e-01
 177.1250000    7.2263118570e-01    1.5173227070e-01    6.4340963688e-01
 177.1500000    7.2180612997e-01    1.5230424631e-01    6.4468433501e-01
 177.1750000    7.2095691595e-01    1.5283708287e-01    6.4613899594e-01
 177.2000000    7.2008510668e-01    1.5332953486e-01    6.4777537369e-01
 177.2250000    7.1919220896e-01    1.5378032789e-01    6.4959488140e-01
 177.2500000    7.1827967084e-01    1.5418815998e-01    6.5159856878e-01
 177.2750000    7.1734888026e-01    1.5455170323e-01    6.5378709906e-01
 177.3000000    7.1640116489e-01    1.5486960601e-01    6.5616072507e-01
 177.3250000    7.1543779309e-01    1.5514049560e-01    6.5871926581e-01
 177.3500000    7.1445997605e-01    1.5536298130e-01    6.6146208262e-01
 177.3750000    7.1346887078e-01    1.5553565813e-01    6.6438805565e-01
 177.4000000    7.1246558411e-01    1.5565711113e-01    6.6749556063e-01
 177.4250000    7.1145117735e-01    1.5572592028e-01    6.7078244634e-01
 177.4500000    7.1042667168e-01    1.5574066601e-01    6.7424601319e-01
 177.4750000    7.0939305409e-01    1.5569993540e-01    6.7788299312e-01
 177.5000000    7.0835128367e-01    1.5560232912e-01    6.8168953135e-01
 177.5250000    7.0730229821e-01    1.5544646888e-01    6.8566117034e-01
 177.5500000    7.0624702084e-01    1.5523100571e-01    6.8979283651e-01
 177.5750000    7.0518636672e-01    1.5495462873e-01    6.9407883011e-01
 177.6000000    7.0412124954e-01    1.5461607458e-01    6.9851281887e-01
 177.6250000    7.0305258761e-01    1.5421413739e-01    7.0308783582e-01
 177.6500000    7.0198130960e-01    1.5374767921e-01    7.0779628183e-01
 177.6750000    7.0090835963e-01    1.5321564077e-01    7.1262993336e-01
 177.7000000    6.9983470164e-01    1.5261705257e-01    7.1757995589e-01
 177.7250000    6.9876132292e-01    1.5195104616e-01    7.2263692326e-01
 177.7500000    6.9768923683e-01    1.5121686532e-01    7.2779084351e-01
 177.7750000    6.9661948439e-01    1.5041387719e-01    7.3303119116e-01
 177.8000000    6.9555313494e-01    1.4954158312e-01    7.3834694632e-01
 177.8250000    6.9449128570e-01    1.4859962897e-01    7.4372664040e-01
 177.8500000    6.9343506031e-01    1.4758781484e-01    7.4915840854e-01
 177.8750000    6.9238560623e-01    1.4650610385e-01    7.5463004835e-01
 177.9000000    6.9134409130e-01    1.4535463004e-01    7.6012908454e-01
 177.9250000    6.9031169927e-01    1.4413370495e-01    7.6564283902e-01
 177.9500000    6.8928962456e-01    1.4284382286e-01    7.7115850566e-01
 177.9750000    6.8827906636e-01    1.4148566461e-01    7.7666322885e-01
 178.0000000    6.8728122211e-01    1.4006009958e-01    7.8214418494e-01
 178.0250000    6.8629728059e-01    1.3856818613e-01    7.8758866550e-01
 178.0500000    6.8532841481e-01    1.3701117007e-01    7.9298416108e-01
 178.0750000    6.8437577468e-01    1.3539048134e-01    7.9831844449e-01
 178.1000000    6.8344047991e-01    1.3370772877e-01    8.0357965197e-01
 178.1250000    6.8252361296e-01    1.3196469306e-01    8.0875636143e-01
 178.1500000    6.8162621248e-01    1.3016331795e-01    8.1383766609e-01
 178.1750000    6.8074926715e-01    1.2830569975e-01    8.1881324277e-01
 178.2000000    6.7989371012e-01    1.2639407537e-01    8.2367341346e-01
 178.2250000    6.7906041414e-01    1.2443080896e-01    8.2840919951e-01
 178.2500000    6.7825018744e-01    1.2241837744e-01    8.3301236750e-01
 178.2750000    6.7746377035e-01    1.2035935509e-01    8.3747546636e-01
 178.3000000    6.7670183276e-01    1.1825639741e-01    8.4179185532e-01
 178.3250000    6.7596497237e-01    1.1611222459e-01    8.4595572242e-01
 178.3500000    6.7525371373e-01    1.1392960468e-01    8.4996209380e-01
 178.3750000    6.7456850809e-01    1.1171133682e-01    8.5380683378e-01
 178.4000000    6.7390973393e-01    1.0946023476e-01    8.5748663621e-01
 178.4250000    6.7327769819e-01    1.0717911069e-01    8.6099900764e-01
 178.4500000    6.7267263813e-01    1.0487075987e-01    8.6434224296e-01
 178.4750000    6.7209472381e-01    1.0253794596e-01    8.6751539427e-01
 178.5000000    6.7154406105e-01    1.0018338726e-01    8.7051823384e-01
 178.5250000    6.7102069487e-01    9.7809744085e-02    8.7335121214e-01
 178.5500000    6.7052461343e-01    9.5419607126e-02    8.7601541174e-01
 178.5750000    6.7005575226e-01    9.3015487070e-02    8.7851249805e-01
 178.6000000    6.6961399886e-01    9.0599805339e-02    8.8084466779e-01
 178.6250000    6.6919919765e-01    8.8174886017e-02    8.8301459613e-01
 178.6500000    6.6881115511e-01    8.5742948936e-02    8.8502538297e-01
 178.6750000    6.6844964515e-01    8.3306103866e-02    8.8688049947e-01
 178.7000000    6.6811441467e-01    8.0866345767e-02    8.8858373510e-01
 178.7250000    6.6780518927e-01    7.8425551043e-02    8.9013914598e-01
 178.7500000    6.6752167894e-01    7.5985474732e-02    8.9155100475e-01
 178.7750000    6.6726358393e-01    7.3547748574e-02    8.9282375258e-01
 178.8000000    6.6703060047e-01    7.1113879892e-02    8.9396195341e-01
 178.8250000    6.6682242645e-01    6.8685251253e-02    8.9497025069e-01
 178.8500000    6.6663876700e-01    6.6263120856e-02    8.9585332691e-01
 178.8750000    6.6647933976e-01    6.3848623640e-02    8.9661586583e-01
 178.9000000    6.6634387995e-01    6.1442773096e-02    8.9726251774e-01
 178.9250000    6.6623214504e-01    5.9046463810e-02    8.9779786750e-01
 178.9500000    6.6614391898e-01    5.6660474761e-02    8.9822640577e-01
 178.9750000    6.6607901592e-01    5.4285473417e-02    8.9855250302e-01
 179.0000000    6.6603728338e-01    5.1922020705e-02    8.9878038679e-01
 179.0250000    6.6601860471e-01    4.9570576923e-02    8.9891412182e-01
 179.0500000    6.6602290078e-01    4.7231508665e-02    8.9895759336e-01
 179.0750000    6.6605013098e-01    4.4905096839e-02    8.9891449355e-01
 179.1000000    6.6610029318e-01    4.2591545832e-02    8.9878831098e-01
 179.1250000    6.6617342287e-01    4.0290993855e-02    8.9858232341e-01
 179.1500000    6.6626959131e-01    3.8003524459e-02    8.9829959374e-01
 179.1750000    6.6638890255e-01    3.5729179159e-02    8.9794296929e-01
 179.2000000    6.6653148960e-01    3.3467971022e-02    8.9751508428e-01
 179.2250000    6.6669750942e-01    3.1219899022e-02    8.9701836562e-01
 179.2500000    6.6688713696e-01    2.8984962823e-02    8.9645504193e-01
 179.2750000    6.6710055832e-01    2.6763177607e-02    8.9582715555e-01
 179.3000000    6.6733796305e-01    2.4554588427e-02    8.9513657746e-01
 179.3250000    6.6759953574e-01    2.2359283520e-02    8.9438502474e-01
 179.3500000    6.6788544720e-01    2.0177405928e-02    8.9357408025e-01
 179.3750000    6.6819584530e-01    1.8009162799e-02    8.9270521400e-01
 179.4000000    6.6853084585e-01    1.5854831754e-02    8.9177980557e-01
 179.4250000    6.6889052383e-01    1.3714763794e-02    8.9079916706e-01
 179.4500000    6.6927490517e-01    1.1589382407e-02    8.8976456579e-01
 179.4750000    6.6968395955e-01    9.4791786931e-03    8.8867724588e-01
 179.5000000    6.7011759442e-01    7.3847026297e-03    8.8753844831e-01
 179.5250000    6.7057565058e-01    5.3065507972e-03    8.8634942846e-01
 179.5500000    6.7105789950e-01    3.2453511897e-03    8.8511147083e-01
 179.5750000    6.7156404246e-01    1.2017459136e-03    8.8382590045e-01
 179.6000000    6.7209371177e-01   -8.2362726204e-04    8.8249409076e-01
 179.6250000    6.7264647374e-01   -2.8301534821e-03    8.8111746799e-01
 179.6500000    6.7322183356e-01   -4.8172585081e-03    8.7969751199e-01
 179.6750000    6.7381924168e-01   -6.7844246599e-03    8.7823575410e-01
 179.7000000    6.7443810157e-01   -8.7312042820e-03    8.7673377215e-01
 179.7250000    6.7507777846e-01   -1.0657230243e-02    8.7519318333e-01
 179.7500000    6.7573760874e-01   -1.2562223211e-02    8.7361563538e-01
 179.7750000    6.7641690979e-01   -1.4445995683e-02    8.7200279666e-01
 179.8000000    6.7711498973e-01   -1.6308452933e-02    8.7035634552e-01
 179.8250000    6.7783115702e-01   -1.8149591203e-02    8.6867795960e-01
 179.8500000    6.7856472944e-01   -1.9969493584e-02    8.6696930523e-01
 179.8750000    6.7931504240e-01   -2.1768324049e-02    8.6523202733e-01
 179.9000000    6.8008145639e-01   -2.3546320153e-02    8.6346774004e-01
 179.9250000    6.8086336330e-01   -2.5303784869e-02    8.6167801809e-01
 179.9500000    6.8166019178e-01   -2.7041077983e-02    8.5986438914e-01
 179.9750000    6.8247141134e-01   -2.8758607409e-02    8.5802832701e-01
 180.0000000    6.8329653537e-01   -3.0456820726e-02    8.5617124578e-01
 180.0250000    6.8413512294e-01   -3.2136197141e-02    8.5429449489e-01
 180.0500000    6.8498677957e-01   -3.3797240043e-02    8.5239935494e-01
 180.0750000    6.8585115681e-01   -3.5440470251e-02    8.5048703438e-01
 180.1000000    6.8672795089e-01   -3.7066419992e-02    8.4855866692e-01
 180.1250000    6.8761690046e-01   -3.8675627631e-02    8.4661530964e-01
 180.1500000    6.8851778333e-01   -4.0268633121e-02    8.4465794176e-01
 180.1750000    6.8943041262e-01   -4.1845974145e-02    8.4268746407e-01
 180.2000000    6.9035463207e-01   -4.3408182888e-02    8.4070469897e-01
 180.2250000    6.9129031085e-01   -4.4955783368e-02    8.3871039113e-01
 180.2500000    6.9223733788e-01   -4.6489289274e-02    8.3670520871e-01
 180.2750000    6.9319561566e-01   -4.8009202220e-02    8.3468974524e-01
 180.3000000    6.9416505385e-01   -4.9516010372e-02    8.3266452200e-01
 180.3250000    6.9514556268e-01   -5.1010187364e-02    8.3062999107e-01
 180.3500000    6.9613704608e-01   -5.2492191457e-02    8.2858653887e-01
 180.3750000    6.9713939492e-01   -5.3962464883e-02    8.2653449030e-01
 180.4000000    6.9815248015e-01   -5.5421433337e-02    8.2447411342e-01
 180.4250000    6.9917614612e-01   -5.6869505563e-02    8.2240562469e-01
 180.4500000    7.0021020404e-01   -5.8307073013e-02    8.2032919464e-01
 180.4750000    7.0125442571e-01   -5.9734509542e-02    8.1824495412e-01
 180.5000000    7.0230853745e-01   -6.1152171123e-02    8.1615300086e-01
 180.5250000    7.0337221456e-01   -6.2560395562e-02    8.1405340662e-01
 180.5500000    7.0444507597e-01   -6.3959502192e-02    8.1194622450e-01
 180.5750000    7.0552667949e-01   -6.5349791555e-02    8.0983149675e-01
 180.6000000    7.0661651748e-01   -6.6731545043e-02    8.0770926276e-01
 180.6250000    7.0771401300e-01   -6.8105024514e-02    8.0557956729e-01
 180.6500000    7.0881851660e-01   -6.9470471877e-02    8.0344246887e-01
 180.6750000    7.0992930356e-01   -7.0828108645e-02    8.0129804831e-01
 180.7000000    7.1104557181e-01   -7.2178135460e-02    7.9914641725e-01
 180.7250000    7.1216644041e-01   -7.3520731606e-02    7.9698772677e-01
 180.7500000    7.1329094860e-01   -7.4856054506e-02    7.9482217581e-01
 180.7750000    7.1441805558e-01   -7.6184239211e-02    7.9265001958e-01
 180.8000000    7.1554664077e-01   -7.7505397898e-02    7.9047157770e-01
 180.8250000    7.1667550483e-01   -7.8819619380e-02    7.8828724216e-01
 180.8500000    7.1780337118e-01   -8.0126968638e-02    7.8609748491e-01
 180.8750000    7.1892888820e-01   -8.1427486381e-02    7.8390286513e-01
 180.9000000    7.2005063203e-01   -8.2721188649e-02    7.8170403602e-01
 180.9250000    7.2116710991e-01   -8.4008066461e-02    7.7950175126e-01
 180.9500000    7.2227676414e-01   -8.5288085517e-02    7.7729687072e-01
 180.9750000    7.2337797661e-01   -8.6561185963e-02    7.7509036588e-01
 181.0000000    7.2446907380e-01   -8.7827282217e-02    7.7288332438e-01
 181.0250000    7.2554833236e-01   -8.9086262873e-02    7.7067695412e-01
 181.0500000    7.2661398520e-01   -9.0337990674e-02    7.6847258664e-01
 181.0750000    7.2766422795e-01   -9.1582302554e-02    7.6627167972e-01
 181.1000000    7.2869722592e-01   -9.2819009763e-02    7.6407581946e-01
 181.1250000    7.2971112153e-01   -9.4047898072e-02    7.6188672138e-01
 181.1500000    7.3070404196e-01   -9.5268728038e-02    7.5970623107e-01
 181.1750000    7.3167410726e-01   -9.6481235353e-02    7.5753632387e-01
 181.2000000    7.3261943873e-01   -9.7685131250e-02    7.5537910401e-01
 181.2250000    7.3353816746e-01   -9.8880102978e-02    7.5323680294e-01
 181.2500000    7.3442844321e-01   -1.0006581432e-01    7.5111177705e-01
 181.2750000    7.3528844333e-01   -1.0124190619e-01    7.4900650466e-01
 181.3000000    7.3611638183e-01   -1.0240799723e-01    7.4692358243e-01
 181.3250000    7.3691051844e-01   -1.0356368445e-01    7.4486572117e-01
 181.3500000    7.3766916767e-01   -1.0470854395e-01    7.4283574102e-01
 181.3750000    7.3839070779e-01   -1.0584213157e-01    7.4083656624e-01
 181.4000000    7.3907358953e-01   -1.0696398363e-01    7.3887121932e-01
 181.4250000    7.3971634469e-01   -1.0807361760e-01    7.3694281484e-01
 181.4500000    7.4031759427e-01   -1.0917053283e-01    7.3505455273e-01
 181.4750000    7.4087605634e-01   -1.1025421124e-01    7.3320971130e-01
 181.5000000    7.4139055327e-01   -1.1132411797e-01    7.3141163983e-01
 181.5250000    7.4186001855e-01   -1.1237970201e-01    7.2966375088e-01
 181.5500000    7.4228350287e-01   -1.1342039685e-01    7.2796951227e-01
 181.5750000    7.4266017954e-01   -1.1444562105e-01    7.2633243888e-01
 181.6000000    7.4298934911e-01   -1.1545477875e-01    7.2475608410e-01
 181.6250000    7.4327044315e-01   -1.1644726021e-01    7.2324403111e-01
 181.6500000    7.4350302717e-01   -1.1742244224e-01    7.2179988390e-01
 181.6750000    7.4368680256e-01   -1.1837968864e-01    7.2042725812e-01
 181.7000000    7.4382160762e-01   -1.1931835056e-01    7.1912977167e-01
 181.7250000    7.4390741750e-01   -1.2023776689e-01    7.1791103511e-01
 181.7500000    7.4394434326e-01   -1.2113726451e-01    7.1677464182e-01
 181.7750000    7.4393262986e-01   -1.2201615861e-01    7.1572415803e-01
 181.8000000    7.4387265319e-01   -1.2287375293e-01    7.1476311250e-01
 181.8250000    7.4376491614e-01   -1.2370934004e-01    7.1389498612e-01
 181.8500000    7.4361004382e-01   -1.2452220150e-01    7.1312320114e-01
 181.8750000    7.4340877790e-01   -1.2531160816e-01    7.1245111031e-01
 181.9000000    7.4316197018e-01   -1.2607682034e-01    7.1188198565e-01
 181.9250000    7.4287057549e-01   -1.2681708813e-01    7.1141900707e-01
 181.9500000    7.4253564402e-01   -1.2753165162e-01    7.1106525079e-01
 181.9750000    7.4215831310e-01   -1.2821974126e-01    7.1082367742e-01
 182.0000000    7.4173979867e-01   -1.2888057820e-01    7.1069712000e-01
 182.0250000    7.4128138643e-01   -1.2951337474e-01    7.1068827166e-01
 182.0500000    7.4078442287e-01   -1.3011733478e-01    7.1079967331e-01
 182.0750000    7.4025030619e-01   -1.3069165447e-01    7.1103370103e-01
 182.1000000    7.3968047740e-01   -1.3123552284e-01    7.1139255346e-01
 182.1250000    7.3907641155e-01   -1.3174812261e-01    7.1187823910e-01
 182.1500000    7.3843960916e-01   -1.3222863110e-01    7.1249256355e-01
 182.1750000    7.3777158821e-01   -1.3267622127e-01    7.1323711687e-01
 182.2000000    7.3707387640e-01   -1.3309006289e-01    7.1411326100e-01
 182.2250000    7.3634800412e-01   -1.3346932394e-01    7.1512211735e-01
 182.2500000    7.3559549787e-01   -1.3381317202e-01    7.1626455462e-01
 182.2750000    7.3481787444e-01   -1.3412077612e-01    7.1754117703e-01
 182.3000000    7.3401663573e-01   -1.3439130840e-01    7.1895231285e-01
 182.3250000    7.3319326429e-01   -1.3462394628e-01    7.2049800357e-01
 182.3500000    7.3234921958e-01   -1.3481787463e-01    7.2217799359e-01
 182.3750000    7.3148593492e-01   -1.3497228818e-01    7.2399172074e-01
 182.4000000    7.3060481523e-01   -1.3508639414e-01    7.2593830758e-01
 182.4250000    7.2970723530e-01   -1.3515941498e-01    7.2801655354e-01
 182.4500000    7.2879453880e-01   -1.3519059139e-01    7.3022492836e-01
 182.4750000    7.2786803785e-01   -1.3517918543e-01    7.3256156656e-01
 182.5000000    7.2692901314e-01   -1.3512448379e-01    7.3502426341e-01
 182.5250000    7.2597871447e-01   -1.3502580126e-01    7.3761047215e-01
 182.5500000    7.2501836174e-01   -1.3488248424e-01    7.4031730290e-01
 182.5750000    7.2404914623e-01   -1.3469391443e-01    7.4314152321e-01
 182.6000000    7.2307223214e-01   -1.3445951252e-01    7.4607956037e-01
 182.6250000    7.2208875837e-01   -1.3417874200e-01    7.4912750560e-01
 182.6500000    7.2109984027e-01   -1.3385111294e-01    7.5228112020e-01
 182.6750000    7.2010657160e-01   -1.3347618571e-01    7.5553584366e-01
 182.7000000    7.1911002630e-01   -1.3305357473e-01    7.5888680392e-01
 182.7250000    7.1811126025e-01   -1.3258295208e-01    7.6232882959e-01
 182.7500000    7.1711131286e-01   -1.3206405093e-01    7.6585646439e-01
 182.7750000    7.1611120847e-01   -1.3149666885e-01    7.6946398353e-01
 182.8000000    7.1511195744e-01   -1.3088067089e-01    7.7314541217e-01
 182.8250000    7.1411455707e-01   -1.3021599235e-01    7.7689454584e-01
 182.8500000    7.1311999211e-01   -1.2950264129e-01    7.8070497262e-01
 182.8750000    7.1212923500e-01   -1.2874070069e-01    7.8457009711e-01
 182.9000000    7.1114324574e-01   -1.2793033024e-01    7.8848316591e-01
 182.9250000    7.1016297151e-01   -1.2707176767e-01    7.9243729446e-01
 182.9500000    7.0918934584e-01   -1.2616532973e-01    7.9642549507e-01
 182.9750000    7.0822328760e-01   -1.2521141259e-01    8.0044070590e-01
 183.0000000    7.0726569962e-01   -1.2421049193e-01    8.0447582058e-01
 183.0250000    7.0631746712e-01   -1.2316312235e-01    8.0852371828e-01
 183.0500000    7.0537945586e-01   -1.2206993643e-01    8.1257729403e-01
 183.0750000    7.0445251022e-01   -1.2093164321e-01    8.1662948875e-01
 183.1000000    7.0353745104e-01   -1.1974902623e-01    8.2067331910e-01
 183.1250000    7.0263507349e-01   -1.1852294108e-01    8.2470190649e-01
 183.1500000    7.0174614488e-01   -1.1725431246e-01    8.2870850528e-01
 183.1750000    7.0087140244e-01   -1.1594413084e-01    8.3268652970e-01
 183.2000000    7.0001155129e-01   -1.1459344874e-01    8.3662957948e-01
 183.2250000    6.9916726246e-01   -1.1320337654e-01    8.4053146370e-01
 183.2500000    6.9833917109e-01   -1.1177507808e-01    8.4438622291e-01
 183.2750000    6.9752787489e-01   -1.1030976589e-01    8.4818814918e-01
 183.3000000    6.9673393277e-01   -1.0880869616e-01    8.5193180409e-01
 183.3250000    6.9595786385e-01   -1.0727316357e-01    8.5561203437e-01
 183.3500000    6.9520014670e-01   -1.0570449585e-01    8.5922398524e-01
 183.3750000    6.9446121893e-01   -1.0410404832e-01    8.6276311143e-01
 183.4000000    6.9374147708e-01   -1.0247319832e-01    8.6622518563e-01
 183.4250000    6.9304127694e-01   -1.0081333954e-01    8.6960630465e-01
 183.4500000    6.9236093409e-01   -9.9125876467e-02    8.7290289318e-01
 183.4750000    6.9170072486e-01   -9.7412218759e-02    8.7611170512e-01
 183.5000000    6.9106088753e-01   -9.5673775782e-02    8.7922982281e-01
 183.5250000    6.9044162394e-01   -9.3911951198e-02    8.8225465391e-01
 183.5500000    6.8984310123e-01   -9.2128137709e-02    8.8518392639e-01
 183.5750000    6.8926545399e-01   -9.0323711952e-02    8.8801568151e-01
 183.6000000    6.8870878657e-01   -8.8500029583e-02    8.9074826499e-01
 183.6250000    6.8817317553e-01   -8.6658420549e-02    8.9338031660e-01
